id,name,round,location,sector,website,status,slug
3670,Empire Angels,"Pre-Seed, Angel",United States,,https://empireangels.com,,empire-angels
8342,Employee Capital Partners,,,,https://www.employeecapitalpartners.com/,,employee-capital-partners
8343,EmployerDirect Healthcare,,,Health Care,https://www.edhc.com/,,employerdirect-healthcare
8344,Employment Technology Fund,,,,https://www.jff.org/etfjfflabs/,,employment-technology-fund
8345,Empower Capital,,Bulgaria,,https://empowercapital.net,,empower-capital
8346,Emtek,,,,https://www.emtek.com:443/,,emtek
8347,EMVC,,,,https://www.em.vc/,,emvc
857,Enabling Future,Early Stage,United Arab Emirates,Tech,https://enablingfuture.com/,Active,enabling-future
8350,Enavate Sciences,,,,https://enavatesciences.com,,enavate-sciences
8351,Enbridge,,,,https://www.enbridge.com,,enbridge
600,Encomenda Smart Capital,Seed/Early-stage,France,Tech,https://encomenda.com/,Active,encomenda-smart-capital
8353,Encomenda Venture Capital,,Spain,,https://encomenda.com,,encomenda-venture-capital
8354,Encore Bank,,,,https://www.bankencore.com,,encore-bank
8355,Encore Consumer Capital,,,"Consumer, Food and Beverage",https://encoreconsumercapital.com,,encore-consumer-capital
3672,Endeavor,"Series A, Series B",United States,,https://endeavor.org,,endeavor
8356,Endeavor8,,,,https://www.endeavor8.com,,endeavor8
8357,Endeavor Asset Management,,,,https://www.endeavourcp.com/,,endeavor-asset-management
8358,Endeavor Capital Management,,United States,,https://endeavorcap.com,,endeavor-capital-management
63,Endeavor Catalyst,Various stages,Brazil,High-impact entrepreneurship,https://endeavor.org/investors,Active,endeavor-catalyst
8359,Endeavor Catalyst Fund,,,,https://endeavor.org/catalyst,,endeavor-catalyst-fund
8360,Endeavor Harvest Fund,,,,https://endeavor.co.za/harvest-fund,,endeavor-harvest-fund
8362,Endeavour Capital,,United States,,https://endeavour.com/,,endeavour-capital
8363,Endeavour Catalyst,,,,https://endeavor.org/catalyst,,endeavour-catalyst
8364,Endeavour Vision,,United States,"Health Care, Digital Health, Life Sciences",https://endeavourvision.com,,endeavour-vision
959,Endeit Capital,Growth,Netherlands,"Digital Media, Technology",https://endeit.com/,Active,endeit-capital
8365,Endicott Group,,,"Consumer Services, IT",https://endicottgp.com,,endicott-group
508,Endiya Partners,Seed/Early-stage,India,"Tech, HealthTech",https://www.endiya.com,Active,endiya-partners
8368,End Poverty,,,,https://endpoverty.org/,,end-poverty
8369,Endurance,,,,https://www.endurancewarranty.com,,endurance
2218,Endure Capital,"Seed, Series A",United States,"Transportation, Digital Health, Blockchain, AI",https://endurecap.com,Active,endure-capital
8370,ENEA,,,,https://www.enea.com,,enea
8371,Eneos,,,,https://www.eneos.us,,eneos
8372,ENEOS Innovation Partners,,,,https://www.eneos-innovation.co.jp,,eneos-innovation-partners
8373,Energiiq,,,,https://www.energiiq.nl,,energiiq
8374,Energize Capital,,,,https://www.energizecap.com,,energize-capital
1235,Energize Ventures,"Series A, Series B, Series C",United States,"Manufacturing, Energy, Impact, Software, Mobility, Infrastructure",https://www.energize.vc/,Active,energize-ventures
8375,Energy Capital Partners,,,,https://www.ecpgp.com/,,energy-capital-partners
8376,Energy Capital Ventures,,,,https://www.energycapitalventures.com,,energy-capital-ventures
1236,Energy Foundry,"Seed, Series A, Series B",United States,"Energy, Software, IoT, Analytics, Impact",https://www.energyfoundry.com/,Active,energy-foundry
8377,Energy Innovation Capital,,,,https://www.energyinnovationcapital.com/,,energy-innovation-capital
8378,"Energy Revolution Ventures
",,,,https://er-v.io,,"energy-revolution-ventures
"
8379,Energy Spectrum Capital,,,Energy,https://EnergySpectrum.com,,energy-spectrum-capital
8381,Energy Transition Ventures,,,,https://energytransitionventures.com,,energy-transition-ventures
8382,Enern,,,,https://enern.eu,,enern
2219,EnerTech Capital,"Series A, Series B, Growth, Seed",United States,"Energy, Impact",https://www.enertechcapital.com/,Active,enertech-capital
8383,Enfini Ventures,,,,https://enfini.ventures,,enfini-ventures
1237,Engage,"Seed, Series A, Series B",United States,"Enterprise, SaaS, Marketplaces, B2B",https://engage.vc,Active,engage
8384,Engage Ventures,,,,https://engage.vc/,,engage-ventures
431,Engel & Völkers Digital Invest,Seed/Early-stage,Germany,"Real Estate, Tech",https://www.engelvoelkers.com/en/,Active,engel--völkers-digital-invest
2220,ENGIE New Ventures,Series A,,Energy,https://www.engieventures.com/,Active,engie-new-ventures
8385,Engie Rassembleur d'Énergies,,,,https://en.engierassembleursdenergies.com/,,engie-rassembleur-d'énergies
2221,Engineering Capital,Seed,United States,"IT, Software, AI",https://www.engineeringcapital.com/,Active,engineering-capital
8386,Engine No.1,,,,https://engine1.com,,engine-no1
8387,Engine Ventures,,,,https://engineventures.com,,engine-ventures
8388,Enhanced Capital Partners,,,,https://enhancedcapital.com,,enhanced-capital-partners
1238,Eniac Ventures,"Seed, Pre-Seed",United States,"Software, Applications",https://www.eniac.vc/,Active,eniac-ventures
8389,Eni Next,,,,https://www.eni.com/en-IT/home.html,,eni-next
8390,Enlightened Hospitality Investments,,,Food and Beverage,https://ehi.fund,,enlightened-hospitality-investments
8391,Enlightenment Capital,,,,https://enlightenment-cap.com,,enlightenment-capital
555,Ennovent,Seed/Early-stage,India,Various sectors,https://ennovent.com/,Active,ennovent
8392,Enphase Energy,,,,https://enphase.com/en-au,,enphase-energy
8393,Ensemble,,,,https://www.ensembl.org/index.html,,ensemble
8394,Ensemble Innovation Ventures,,,,https://ensembleinnovationventures.com,,ensemble-innovation-ventures
8395,ENSIS Growth Fund,,Canada,,https://ensis.ca,,ensis-growth-fund
8397,Entegis,,,,https://www.entegris.com/en/home.html,,entegis
8398,Enterprise100 Syndicate,,,,https://enterprise100.co.uk,,enterprise100-syndicate
3674,Enterprise Angels,"Seed, Series A, Angel",New Zealand,,https://www.enterpriseangels.co.nz/,,enterprise-angels
8399,Enterprise Community Partners,,,,https://www.enterprisecommunity.org,,enterprise-community-partners
8400,Enterprise Holdings Ventures,,,,https://www.enterprisemobility.com/en/global-leadership/corporate-venture-capital.html,,enterprise-holdings-ventures
3675,Enterprise Ireland,"Seed, Series A, Series B",Ireland,,https://www.enterprise-ireland.com/,,enterprise-ireland
8402,Enterprise Singapore,,,,https://www.enterprisesg.gov.sg/,,enterprise-singapore
8403,EnterprisIO,,,,https://enterprisio.com,,enterprisio
3676,Enterslice Inc,"Series A, Series B",United States,,https://enterslice.com,,enterslice-inc
8404,Entrada Ventures,,,,https://www.entradaventures.com/,,entrada-ventures
3677,Entrée Capital,"Seed, Series A, Series B",United Kingdom,,https://entreecap.com,,entrée-capital
292,Entrepreneur First,"Early-stage, Seed",United Kingdom,Technology,https://www.joinef.com,Active,entrepreneur-first
3679,entrepreneurship@UBC,Accelerator,Canada,,https://entrepreneurship.ubc.ca,,entrepreneurshipubc
1239,Entrepreneurs Roundtable Accelerator,"Accelerator, Pre-Seed, Seed",United States,"Enterprise, Consumer Electronics, Consumer Goods, E-Commerce, Advertising, VR/AR, Gaming, Marketplaces, Real Estate, Media and Entertainment, Legal Tech, Fintech, Lifestyle and Wellness, B2C, Software, Sustainability, Agnostic",https://www.eranyc.com/,Active,entrepreneurs-roundtable-accelerator
8406,enventure.,,United States,,https://www.enventure.org/,,enventure
8407,Envest Private Equity,,United States,,https://envestcap.com,,envest-private-equity
8408,Envisioning Partners,,,,https://envisioning.partners,,envisioning-partners
8409,Envision Ventures,,United States,,https://envisionvc.com,,envision-ventures
8411,Enza Capital,,,,https://enza.capital,,enza-capital
2225,Enzo Ventures,"Pre-Seed, Seed",,"Software, B2B, B2C",https://www.enzoventures.eu/,Active,enzo-ventures
8413,E.ON Ventures,,Germany,Energy,https://www.eon.com/en/innovation/growing-together/our-mission.html,,eon-ventures
8414,EOS VC,,,,https://b1.com,Active,eos-vc
2226,Eos Venture Partners,"Series A, Series B",United States,"Insurance, B2B, Financial Services, Fintech",https://www.eosventurepartners.com/,Active,eos-venture-partners
8415,EOS Ventures,,,,https://www.eosventurepartners.com,,eos-ventures
8416,Eothen,,,,https://www.eothenfloral.com/,,eothen
8417,EO Ventures,,,,https://www.eoventures.com,,eo-ventures
8418,Epic Angels,,,,https://www.epicangelnetwork.com,,epic-angels
3680,EPIC Capital,"Series A, Series B",Canada,,https://www.epiccapitalmanagement.ca/epic-healthcare-fund,,epic-capital
3681,EPIcenter,Pre-Seed,United States,,https://www.epicentermemphis.org/,,epicenter
1240,EPIC Ventures,Series A,United States,"Software, IT, Health Care, SaaS, Analytics, Enterprise",https://www.epicvc.com/,Active,epic-ventures
8422,Epidarex Capital,,United States,Life Sciences,https://epidarex.com,,epidarex-capital
8423,Epidemic Sound,,,,https://www.epidemicsound.com/,,epidemic-sound
8424,Epiphany Capital,,,,https://epiphany.capital,,epiphany-capital
8425,EPIQ Capital Group,,,,https://epiqcg.com,,epiq-capital-group
8426,Epiris LLP,,,,https://epiris.co.uk,,epiris-llp
8427,Episode1,,,,https://www.episode1.com/,,episode1
266,Episode 1 Ventures,"Early-stage, Seed",United Kingdom,Technology,https://www.episode1.com,Active,episode-1-ventures
8429,Epsilon Health,,,Health Care,https://epsilon-health.gr,,epsilon-health
8430,Epsilon Health Investors,,,,https://www.epsilonhi.com,,epsilon-health-investors
8432,Epson,,,,https://epson.com/usa,,epson
8433,EPS Ventures,,,,https://ventures.epshipping.com.sg,,eps-ventures
8434,EQ2 Ventures,,,,https://www.eq2ventures.com/,,eq2-ventures
86,EqSeed,"Pre-seed, Seed",Brazil,Various sectors,https://eqseed.com/,Active,eqseed
8435,EQT Foundation,,,,https://www.eqt.com/community/eqt-foundation,,eqt-foundation
8436,EQT Growth,,,,https://eqtgroup.com/private-capital/growth,,eqt-growth
8437,EQT Partners,,Sweden,"Health Care, Energy, Infrastructure",https://eqtgroup.com,,eqt-partners
163,EQT Ventures,Early stage,Sweden,Tech,https://eqtventures.com/,Active,eqt-ventures
8439,Equal Opportunity Ventures,,,,https://www.eoventures.com,,equal-opportunity-ventures
1242,Equal Ventures,,United States,"Fintech, Insurance, Retail, Supply Chain,  Logistics, Insurance/ Benefits, Childcare, Senior Care, Women's Health, Energy, Climate, Marketplaces",https://www.equal.vc/,Active,equal-ventures
8440,Equifax,,,,https://www.equifax.com/personal,,equifax
8441,Equifin Capital Partners,,,,https://equifincapital.com,,equifin-capital-partners
8444,Equilibrium ventures,,,,https://eq-cap.com,,equilibrium-ventures
3683,Equinor & Techstars Energy Accelerator,Accelerator,,,https://www.techstars.com/accelerators/equinor-energy,,equinor--techstars-energy-accelerator
8447,Equinox,,,,https://www.equinox.com:443/,,equinox
8449,Equinox Systems,,,,https://www.equinoxis.com,,equinox-systems
8450,Equinox Ventures,,,,https://careers.equinox.com,Active,equinox-ventures
8452,Equitable Bank,,,,https://www.equitablebank.ca/home,,equitable-bank
8453,Equitas Partners,,,,https://equitaspartnersfund.com,,equitas-partners
8454,Equity Alliance,,,,https://theequityalliance.org,,equity-alliance
8455,EquityPitcher Ventures,,,,https://equitypitcher.com/en,,equitypitcher-ventures
8456,Equity Residential,,,,https://www.equityapartments.com,,equity-residential
8457,Era Ventures,,,,https://www.eranyc.com,,era-ventures
8458,E.R. Capital,,,,https://www.er-capital.com,,er-capital
8460,Ericsenz Capital,,,,https://www.ericsenzcapital.com/,,ericsenz-capital
8461,Ericsson Ventures,,,,https://www.ericsson.com/en/about-us/ventures,,ericsson-ventures
3684,ESADE EWorks Accelerator,Accelerator,,,https://www.esade.edu/en/get-inspired/entrepreneurship/make-it-real/eaccelerator,,esade-eworks-accelerator
8463,Esas Private Equity,,,,https://www.esasventures.com,,esas-private-equity
26,Esas Ventures,Seed/Early-stage,Turkey,Tech,https://www.esasventures.com,Active,esas-ventures
8464,Escala Capital Investments,,,,https://escalacapital.com,,escala-capital-investments
8465,Escalate Capital Partners,,,,https://escalatecapital.com,,escalate-capital-partners
8466,Escape Velocity,,,,https://escapevelocityventures.in,,escape-velocity
8468,Eshelman Ventures,,,,http://www.eshelmanventures.com/,Active,eshelman-ventures
8469,ESM Investments,,,,https://www.esminvestments.co.uk/,,esm-investments
8470,ESO Fund,,United States,,https://www.esofund.com/,,eso-fund
8471,ESOP,,,,https://www.esop.org,,esop
8472,ESOR Investments,,,,https://esor.investments,,esor-investments
8473,Esoteric Capital,,United States,,https://esoteric.capital,,esoteric-capital
3685,Espace CDPQ,"Seed, Series A, Series B",Canada,,https://espacecdpq.com/fr,,espace-cdpq
3686,ESP Capital,Seed,Vietnam,,https://www.espcapital.net/,,esp-capital
3687,Espira Investments,Growth,,,https://www.espirainvestments.com/,,espira-investments
8475,Espresso Capital,,,,https://espressocapital.com,,espresso-capital
8476,Espresso Systems,,,,https://www.espressosys.com,,espresso-systems
8477,E-Squared Ventures,,,,https://www.esquared.org.za,,e-squared-ventures
8478,Essence VC,,,,https://www.essencevc.fund,,essence-vc
8479,Essential Capital,,,,https://essential.capital,,essential-capital
8480,Essential Pharma,,,,https://www.essentialpharma.com/,,essential-pharma
194,EstBAN,Pre-seed to Seed,Estonia,Various Sectors,https://estban.ee/,Active,estban
8484,Estee Lauder,,,,https://www.esteelauder.com,,estee-lauder
8485,Estes Final Mile,,,,https://www.estes-express.com/solutions/final-mile/home-delivery,,estes-final-mile
195,EstVCA,Various Stages,Estonia,Various Sectors,https://www.estvca.ee,Active,estvca
8488,ETF Partners,,United Kingdom,,https://etfpartners.capital,,etf-partners
8489,ETFS Capital,,,,https://www.etfscapital.com,,etfs-capital
2228,EthAum Venture Partners,"Pre-Seed, Seed, Series A",,Agnostic,https://www.ethaum.com/,Active,ethaum-venture-partners
8490,Ethereal Ventures,,,,https://www.etherealventures.com,,ethereal-ventures
8491,Ethis Ventures,,,,https://ethis.co,,ethis-ventures
8492,ethos,,United States,,https://www.ethos.vc/,,ethos
8493,Ethos Fund,,United States,,https://ethos.co.za,,ethos-fund
8494,Ethos Partners,,,,http://www.ethospio.com/,Active,ethos-partners
8495,Ethos VC,,,,https://www.ethos.vc,,ethos-vc
8496,ETS,,,,https://www.ets.org:443/,,ets
8497,etventure,,,,https://www.etventure.de/,,etventure
8498,Etz-Ve-Etza,,,,https://www.startuphub.ai/investors/etz-ve-etza,,etz-ve-etza
8499,Euazeo,,,,https://www.eurazeo.com/en,,euazeo
8500,Euclidean Capital,,,,https://www.euclidean.com/,,euclidean-capital
8501,Eudemian Ventures,,United States,,https://www.eudemian.vc/,,eudemian-ventures
217,Eurada,Various Stages,Estonia,Various Sectors,https://www.eurada.org,Active,eurada
587,Eurazeo,Seed/Early-stage,France,Various sectors,https://www.eurazeo.com/en,Active,eurazeo
8502,Eurazeo Growth,,France,"Logistics, Energy, Mobile",https://www.eurazeo.com/,,eurazeo-growth
8503,Eureka Equity Partners,,United States,,https://www.eurekaequity.com/,,eureka-equity-partners
8504,eureKARE,,,,https://eurekare.eu,,eurekare
8505,Eureka Venture,,,,https://www.eurekaventure.it,,eureka-venture
8506,Eurofarma,,,,https://eurofarma.com,,eurofarma
8507,European Circular Bioeconomy Fund,,,,https://www.ecbf.vc,,european-circular-bioeconomy-fund
8508,European Innovation Council,,,,https://ec.europa.eu/info/research-and-innovation_en,,european-innovation-council
8509,European Innovation Council Fund,,,,https://eic.ec.europa.eu/index_en,,european-innovation-council-fund
3691,European Institute for Entrepreneurship,Accelerator,Spain,,https://eli659.wixsite.com/eiespain,,european-institute-for-entrepreneurship
8510,European Investment Bank,,Luxembourg,,https://www.eib.org/en/index.htm,,european-investment-bank
3692,European Super Angels Club,"Pre-Seed, Seed, Series A, Angel",,,https://superangels.club,,european-super-angels-club
629,Eutopia,Seed/Early-stage,France,Consumer goods,https://eutopia.vc/,Active,eutopia
8513,Eutopia VC,,,,https://eutopia.vc/#1,,eutopia-vc
8514,Evans Capital Management,,,,https://www.rlevansco.net/,,evans-capital-management
8516,Eventbrite,,,,https://www.eventbrite.com/,,eventbrite
8517,Eventi Capital Partners,,,,https://www.eventi.com/,,eventi-capital-partners
8518,Eventide Asset Management,,,,https://mutualfunds.eventideinvestments.com/our-products/,,eventide-asset-management
351,e.ventures,Seed/Early-stage,Germany,"Internet, Software",https://www.eventures.vc,Active,eventures
8519,Everblue Management,,,Gaming,https://nordic9.com/companies/everblue-management-investor0757640315,,everblue-management
699,Everbright New Economy Fund,Seed/Early-stage,China,Tech,https://www.cebnet.com.cn,Active,everbright-new-economy-fund
8520,Evercore,,,,https://www.evercore.com/,,evercore
8521,Everest Group,,United States,,https://www.everestusa.net/,,everest-group
8522,Evergreen Coast Capital,,,,https://www.crunchbase.com/organization/evergreen-coast-capital,,evergreen-coast-capital
2229,EverHaüs,"Pre-Seed, Seed, Series A",Indonesia,"E-Commerce, Marketplaces, Applications, Enterprise",https://ever.haus,Active,everhaüs
8524,Everlife,,,,https://everlifeasia.com,,everlife
8525,Everplus Capital,,,,https://www.everplus-cap.com/,,everplus-capital
8526,Eversource Energy,,,,https://www.eversource.com/content/residential,,eversource-energy
3693,Everstone Capital,Seed,,,https://everstonecapital.com,,everstone-capital
1244,Everywhere Ventures,Pre-Seed,United States,"Marketplaces, Future of Work, Health, New Work",https://everywhere.vc,Active,everywhere-ventures
8530,Evidation Health,,,,https://evidation.com,,evidation-health
8531,Evidity Health Capital,,,,https://www.evidity.com,,evidity-health-capital
8532,EVIG Group,,,,https://www.evig.group,,evig-group
133,Evli Growth Partners,Series B and C,Finland,Tech,https://www.egp.fi,Active,evli-growth-partners
8533,Evolem,,,,https://evolem.com/en/home,,evolem
8534,Evolutionary Ventures,,,,https://www.evolutionary.ventures,,evolutionary-ventures
1245,Evolution Equity Partners,"Series A, Series B, Series C, Growth",United States,"Cybersecurity, Enterprise, AI",https://evolutionequity.com/,Active,evolution-equity-partners
8536,Evolution VC,,,,https://www.evovp.com/,,evolution-vc
8537,Evolution VC Partners,,,,https://www.evolutionvcp.com/,,evolution-vc-partners
862,Evolvence Capital,Various Stages,United Arab Emirates,Diverse Sectors,https://www.evolvence.com,Active,evolvence-capital
8538,Evolvence India Fund,,,,https://www.evolvenceindia.com/,,evolvence-india-fund
3696,Evolve Ventures,"Series A, Series B",United States,,https://evolvevf.com,,evolve-ventures
8540,Evonik VC,,,,https://venturing.evonik.com/,,evonik-vc
8541,Evotec,,,,https://www.evotec.com/,,evotec
8543,Ev Williams,,,,https://ev.medium.com/,,ev-williams
8544,EVX Ventures,,,,https://www.evx.ventures,,evx-ventures
8545,eWTP Capital,,,,https://www.ewtpcapital.com,,ewtp-capital
8546,eWTP Fund,,,,https://www.ewtp.org/about/introduction.html,,ewtp-fund
8547,Exact Sciences,,,,https://www.exactsciences.com,,exact-sciences
8548,ex-Axovant CEO David Hung,,,,https://www.linkedin.com/in/davidhungmd,,ex-axovant-ceo-david-hung
8549,Excelerate Health Ventures,,United States,Health Care,https://www.exceleratehealth.com/,,excelerate-health-ventures
8550,Excelestar Ventures,,,,https://excelestarventures.com,,excelestar-ventures
8551,Excellere Partners,,United States,,https://excellere.com/,,excellere-partners
8552,Excelsior Capital Asia,,,,https://excelsiorcapitalasia.com,,excelsior-capital-asia
8554,Exceptional Capital,,,,https://www.exceptionalcap.com,,exceptional-capital
8556,Exelon,,,,https://www.exeloncorp.com,,exelon
2231,Exeter Capital,Growth,,"Consumer, Real Estate",https://exetercap.com,Active,exeter-capital
2232,Exfinity Technology Fund,"Series A, Seed",India,"B2B, Deep Tech, Enterprise, SaaS",https://www.exfinityventures.com,Active,exfinity-technology-fund
2233,Exfinity Venture Partners,"Seed, Series A, Series B",India,"Privacy and Security, B2B, AI, IT",https://www.exfinityventures.com/,Active,exfinity-venture-partners
8557,Exfinity Ventures,,,,https://www.exfinityventures.com/,,exfinity-ventures
8558,Eximius Ventures,,,,https://eximiusvc.com,,eximius-ventures
3698,EXOIO,Startup Studio (Lab),,,https://www.exoio.com/,,exoio
8559,Exor N.V.,,,,https://www.exor.com,,exor-nv
3699,Exor Seeds,"Seed, Series A",,,https://exor.com/pages/companies-investments/ventures,,exor-seeds
8560,Exor Ventures,,,,https://exor.com/pages/companies-investments/ventures,,exor-ventures
1246,Expa,"Pre-Seed, Seed",United States,"Agnostic, API, B2B, B2C, Climate, Consumer, Developer Tools, Digital Health, Enterprise, Fintech, Infrastructure, Logistics, Marketplaces, SaaS",https://www.expa.com/,Active,expa
8561,Expa Capital,,,,https://www.expa.com,,expa-capital
8562,Expanding Capital,,,,https://www.xcap.vc,,expanding-capital
2234,Expara IDM Ventures,"Pre-Seed, Seed, Series A, Series B",Singapore,"Fintech, Government and Military, Digital Health",https://www.expara.com/,Active,expara-idm-ventures
1247,Expedite Ventures,"Pre-Seed, Seed",,"Applications, Software, Agnostic",https://www.expedite.ventures,Active,expedite-ventures
8563,Expedition Capital,,United States,,https://expeditioncapital.com,,expedition-capital
8564,Expedition Growth Capital,,,,https://expedition.capital,,expedition-growth-capital
8565,Expeditions Fund,,,,https://expeditionsfund.com,,expeditions-fund
8566,Experian,,,,https://www.experianplc.com/,,experian
2235,Experian Ventures,Series A,,Consumer,https://www.experian.com/ventures,Active,experian-ventures
1248,Expert DOJO,"Accelerator, Pre-Seed, Seed",United States,"Enterprise, Media and Entertainment, Consumer Electronics, Advertising, Gaming, Hardware, Fintech, Lifestyle and Wellness, B2C, Digital Health, Software, Agnostic",https://expertdojo.com,Active,expert-dojo
8568,ExpertRating Solutions,,United States,,https://expertratinginc.com,,expertrating-solutions
8569,Explorer 1 Fund,,,,https://explorer1fund.space/,,explorer-1-fund
3700,Expon Capital,"Seed, Series A, Series B",,,https://www.exponcapital.com/,,expon-capital
8570,Exponent Capital,,,,https://www.exponentpe.com,,exponent-capital
3701,Exponential Impact,Accelerator,United States,,https://www.exponentialimpact.com/,,exponential-impact
8572,Exponential Ventures,,,,https://exponential.io,,exponential-ventures
8573,Export and Investment Fund of Denmark,,,,https://www.eifo.dk/en,,export-and-investment-fund-of-denmark
8574,Export Development Canada,,,,https://www.edc.ca/,,export-development-canada
8575,Exposition Ventures,,,,https://exposition.ventures,,exposition-ventures
2236,Extantia Capital,"Seed, Series A, Series B, Growth",Germany,"Energy, Information Technology, Biopharma, Renewable Energy",https://extantia.com,Active,extantia-capital
8576,Extol Capital,,,,https://www.extolcap.com/,,extol-capital
8577,Exto Partners,,Australia,Agnostic,https://extopartners.com,,exto-partners
8578,Extract Capital,,,,https://extractcapital.com,,extract-capital
104,Extreme Venture Partners,"Pre-seed, Seed",Canada,Tech startups,https://www.evp.vc,Active,extreme-venture-partners
8580,EY Foundry,,,,https://ey.cvent.com/events/EventInactive.aspx?dvce=1&e=1da29c25-6933-470b-9b6e-1baaf996fba2,,ey-foundry
8581,Eyrir Venture,,,,https://evm.is,,eyrir-venture
8583,F1 Solutions,,,,https://www.f1solutions.com.au,,f1-solutions
8584,F2 Capital,,,,https://www.f2vc.com/,,f2-capital
8585,F2 VC,,,,https://www.f2vc.com,,f2-vc
8586,F2 Venture Capital,,,,https://www.f2vc.com,,f2-venture-capital
8589,F4,,,,https://f4capital.org,,f4
1249,Faber Ventures,"Pre-Seed, Seed",Portugal,"Deeptech, AI, Data Infrastructure, Climate Tech, Impact, B2B, B2B2C",https://faber.vc,Active,faber-ventures
8590,Fabrick,,,,https://www.fabrick.com/,,fabrick
8592,Facebook,,,,https://www.facebook.com/,,facebook
8593,FACIT,,,,https://www.facit.org,,facit
8594,f.actor,,,,https://f.actor,,factor
1250,Factor[e] Ventures,"Pre-Seed, Seed, Series A, Series B",United States,"Agriculture, Energy, Transportation, Impact",https://www.factore.com/,Active,factor[e]-ventures
8595,Factorial Capital,,,,https://www.factorialcap.com,,factorial-capital
8596,Factory HQ,,,,https://www.factoryhq.ai,,factory-hq
8597,FactoryHQ,,,,https://www.factoryhq.ai,,factoryhq
8598,FactSet,,,,https://www.factset.com,,factset
8599,Fa Diese,,France,,https://www.fadiese.fr/,,fa-diese
8600,Fagor Automation,,,,https://www.fagorautomation.com/en-us,,fagor-automation
8602,Fair By Design,,,,https://fairbydesign.com/fair-by-design-fund,,fair-by-design
8603,Fair Capital Partners,,,,https://www.faircapitalpartners.nl/en/home-en,,fair-capital-partners
8604,Fairfax Digital Ventures,,,,https://www.nineforbrands.com.au/,,fairfax-digital-ventures
8605,Fairfax Holdings,,,,https://www.fairfax.ca/,,fairfax-holdings
2237,Fairhaven Capital,"Seed, Series A, Series B, Growth",United States,"IT, Enterprise, Privacy and Security",https://fairhavencapital.com,Active,fairhaven-capital
8606,Fairhills Capital Corporation,,,,https://fairhillscapital.net,,fairhills-capital-corporation
8607,Fairmount Funds,,,,https://fairmountfunds.com/,,fairmount-funds
8608,Fairpoint Capital,,,,https://fairpoint.se,,fairpoint-capital
8609,Fairway Capital Management,,United States,,https://fairwaycapm.com,,fairway-capital-management
3705,Faktory Ventures,"Seed, Series A",Canada,,https://www.faktoryventures.com/,,faktory-ventures
3706,Falak Startups,Accelerator,Egypt,,https://falakstartups.com,,falak-startups
8612,Falcon Capital,,,,https://www.falconllc.com,,falcon-capital
3707,Falcon Edge Capital,Seed,,,https://www.alphawaveglobal.com/,,falcon-edge-capital
8614,Falcon Global Capital,,,,https://falcon-cp.com,,falcon-global-capital
8618,FalconX,,,,https://www.falconx.io/,,falconx
8619,Falfurrias Capital Partners,,United States,,https://falfurriascapital.com,,falfurrias-capital-partners
8620,Falkon Ventures,,,Software,https://www.falkonventures.com/,,falkon-ventures
8621,Falmouth Ventures,,,,https://falmouthvc.com,,falmouth-ventures
8622,FAM AB,,,,https://fam.se,,fam-ab
8623,Fama Ventures,,,,https://fama.ventures,,fama-ventures
3708,Family Angel Investment Fund,Angel,,,https://www.familyangelfund.com/,,family-angel-investment-fund
8627,Fantail Ventures,,,,https://fantailventures.com,,fantail-ventures
8628,Fanuc Corp.,,,,https://fanuc.co.jp/eindex.html,,fanuc-corp
8629,Faraday Venture Partners,,,,https://www.faradayvp.com,,faraday-venture-partners
8630,Farallon Capital,,,,https://www.faralloncapital.com/,,farallon-capital
8631,Farallon Capital Management,,,,https://www.faralloncapital.com,,farallon-capital-management
8633,Farglory Group,,,,http://www.farglory.com.tw/en/,Active,farglory-group
8636,Farmhouse Capital,,,,https://www.farmhousecapital.com/,,farmhouse-capital
8637,Far Out VC,,,,https://www.farout.vc,,far-out-vc
8638,Far Out Venture Capital,,,,https://www.farout.vc,,far-out-venture-capital
8639,Far Out Ventures,,,,https://www.farout.vc,,far-out-ventures
8640,FarSight Capital,,,,https://www.farsight.vc/,,farsight-capital
8641,Farview Equity Partners,,,,https://www.farviewequity.com/,,farview-equity-partners
8643,Fashinvest,,,,https://www.pmc.com/our-brands/fashinvest,,fashinvest
8644,Fast Forward,,,,https://ffventuresinc.com,,fast-forward
38,FAST (Foundation for Armenian Science and Technology),Various stages,Armenia,Science and Technology,https://www.fast.foundation,Active,fast-(foundation-for-armenian-science-and-technology)
8645,Fast Group,,,,http://www.fast.com.ph/,Active,fast-group
3712,Fast Track Initiative,"Seed, Series A, Series B",Japan,,https://www.fti-jp.com/index_e.html,,fast-track-initiative
8646,Fastweb,,,,https://www.fastweb.com,,fastweb
2238,Fatfish,Seed,,E-Commerce,https://fatfish.co,Active,fatfish
8647,Fathom Capital,,United States,,https://www.fathomcap.com/,,fathom-capital
8649,Faurecia,,,,https://www.faurecia.com/,,faurecia
8650,Fawry,,,,https://www.fawry.com/,,fawry
8651,Fayerweather Capital Partners,,,,https://www.fayerweathercapital.com/,,fayerweather-capital-partners
8652,FBG Capital,,,,https://fbg.capital,,fbg-capital
2239,FCA Venture Partners,"Seed, Series A",United States,Health Care,https://www.fcavp.com/,Active,fca-venture-partners
8653,FC Capital,,,,https://fccapital.com.au,,fc-capital
8654,FCT,,,,https://www.fct.pt,,fct
8655,FD Growth Capital,,,,https://gc.fund,,fd-growth-capital
8656,Fearless Fund,,,,https://www.fearless.fund,,fearless-fund
